number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.01035405747623856	2020-07-24 17:49:44.954930	2020-07-24 18:03:29.600513	0.10122542486409444	8.73934956478554	64	5	0.011436114116855023	512	0.6097296814433989	0.0023721370069401037	0.01035405747623856	0.0047042041320062185	0.00637111121796413	2910.2735250276482	0.007075472148556137	0.0023721370069401037	0.01035405747623856	0.0047042041320062185	0.00637111121796413	2910.2725713644595	0.0070754733230809054		2619220079.0	200.0	0.0023721370069401037	0.01035405747623856	0.0047042041320062185	0.00637111121796413	2910.274478690837	0.007075470979071387	10		COMPLETE
11	0.006379125194338927	2020-07-24 18:03:29.602007	2020-07-24 18:13:12.463837	0.3287741271963528	23.028807491110527	128	5	0.0705580962682692	512	0.7842709582536067	0.0013864179128399929	0.006379125194338927	0.002796877754804379	0.0038547226362776682	3750.5715928579443	0.004238955734350899	0.0013864179128399929	0.006379125194338927	0.002796877754804379	0.0038547226362776682	3750.5702745588305	0.004239178796212208		3444092840.0	150.0	0.0013864179128399929	0.006379125194338927	0.002796877754804379	0.0038547226362776682	3750.572911157058	0.004238777195395317	11		COMPLETE
12	0.008775304130403424	2020-07-24 18:13:12.465392	2020-07-24 18:28:33.511481	0.549075923423403	22.81129453442153	128	6	0.02946512591498207	256	0.7937068591046317	0.0033979259829142023	0.008775304130403424	0.0049606513759997434	0.006058566139347021	3796.097349778013	0.0063742505350888835	0.0033979259829142023	0.008775304130403424	0.0049606513759997434	0.006058566139347021	3796.095767017679	0.006374256290266584		1560701053.0	150.0	0.0033979259829142023	0.008775304130403424	0.0049606513759997434	0.006058566139347021	3796.098932538347	0.006374244919863408	12		COMPLETE
13	0.006731740154830024	2020-07-24 18:28:33.513059	2020-07-24 18:43:29.302392	0.7417860074552454	18.513863577063873	64	6	0.05300280415163433	256	0.9597275623615616	0.002107675786571781	0.006731740154830024	0.0035101216521613693	0.004680162202881826	4595.770131108654	0.004786030247476293	0.002107675786571781	0.006731740154830024	0.0035101216521613693	0.004680162202881826	4595.768981103044	0.004786031485739746		3896728213.0	150.0	0.002107675786571781	0.006731740154830024	0.0035101216521613693	0.004680162202881826	4595.771281114264	0.004786029020224494	13		COMPLETE
14	0.0056979372024811275	2020-07-24 18:43:29.303754	2020-07-24 18:58:46.436531	0.5668339281096605	27.22281689641657	128	5	0.09646360119811322	256	0.8828440690154395	0.0015146415348367553	0.0056979372024811275	0.0028129057075539743	0.0037264990142809058	4225.084463304002	0.0040344813780984635	0.0015146415348367553	0.0056979372024811275	0.0028129057075539743	0.0037264990142809058	4225.08312096296	0.004034482806687577		1525831677.0	150.0	0.0015146415348367553	0.0056979372024811275	0.0028129057075539743	0.0037264990142809058	4225.085805645045	0.00403447996070363	14		COMPLETE
15	0.005481559840361591	2020-07-24 18:58:46.437991	2020-07-24 19:13:48.631727	0.6471394042326963	3.346525852340854	64	10	0.010761562739202483	256	0.9733299898122881	0.0010979147633472777	0.005481559840361591	0.0023561090541905083	0.0031494927152954755	4661.383889503294	0.0037131793794264994	0.0010979147633472777	0.005481559840361591	0.0023561090541905083	0.0031494927152954755	4661.3828436793765	0.003713179650913159		1894552473.0	150.0	0.0010979147633472777	0.005481559840361591	0.0023561090541905083	0.0031494927152954755	4661.384935327211	0.003713179108735227	15		COMPLETE
16	0.008494814957285506	2020-07-24 19:13:48.633145	2020-07-24 19:29:08.991577	0.5751949765519633	7.08888479386638	128	7	0.011328715720796446	256	0.6779054859172915	0.0020996618101969833	0.008494814957285506	0.003718485037906108	0.005353336218364828	3238.3803353047715	0.005622577355264901	0.0020996618101969833	0.008494814957285506	0.003718485037906108	0.005353336218364828	3238.3791171803628	0.005622578479368153		147926446.0	150.0	0.0020996618101969833	0.008494814957285506	0.003718485037906108	0.005353336218364828	3238.3815534291807	0.005622576235055275	16		COMPLETE
17	0.013495536215159238	2020-07-24 19:29:08.993170	2020-07-24 20:07:45.069033	0.9812025507678532	20.210300978189082	64	7	0.0069599954488339865	128	0.6164380100337503	0.003942876376400443	0.013495536215159238	0.006547418698209678	0.008871471846900996	2942.6326192880383	0.009074000621880917	0.003942876376400443	0.013495536215159238	0.006547418698209678	0.008871471846900996	2942.6313811286886	0.009074002776874078		961164908.0	200.0	0.003942876376400443	0.013495536215159238	0.006547418698209678	0.008871471846900996	2942.6338574473884	0.00907399848644559	17		COMPLETE
18		2020-07-24 20:07:45.070745	2020-07-24 20:07:58.735577	0.6871154098870438	24.35753789230716	128	3	0.08894902970615329	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									18	Setting status of trial#18 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
19	0.00888749979965059	2020-07-24 20:07:58.735598	2020-07-24 20:59:26.081191	0.9089283625631052	23.757345602092748	64	9	0.054768246357271316	128	0.6187318864182023	0.0023721370069401037	0.00888749979965059	0.004135211809395586	0.0056979372024811275	2953.292117452838	0.006489073640243813	0.0023721370069401037	0.00888749979965059	0.004135211809395586	0.0056979372024811275	2953.290835216618	0.00648907529571459		2612114374.0	250.0	0.0023721370069401037	0.00888749979965059	0.004135211809395586	0.0056979372024811275	2953.293399689058	0.006489071991832096	19		COMPLETE
20		2020-07-24 20:59:26.082684	2020-07-24 20:59:31.575364	0.8916799467949227	1.0694717532547862	128	8	0.07885774238927158	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									20	Setting status of trial#20 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
21	0.006547418698209678	2020-07-24 20:59:31.575381	2020-07-24 21:19:01.325967	0.6789449300700763	27.38782056145633	64	1	0.0524338843190871	256	0.8273978503200422	0.0017791027552050776	0.006547418698209678	0.003221618502668654	0.004207337596768765	3957.9470476511037	0.004532977657823783	0.0017791027552050776	0.006547418698209678	0.003221618502668654	0.004207337596768765	3957.9454889326985	0.004532978395037308		3818235010.0	200.0	0.0017791027552050776	0.006547418698209678	0.003221618502668654	0.004207337596768765	3957.9486063695085	0.004532976923728756	21		COMPLETE
22		2020-07-24 21:19:01.327411	2020-07-24 21:19:10.068879	0.4995820360631248	10.845883979957485	128	4	0.031084101245467077	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									22	Setting status of trial#22 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
23	0.005794104918978699	2020-07-24 21:19:10.068896	2020-07-24 21:34:04.383576	0.40882169326242357	11.863574009313627	64	8	0.0539405096937911	256	0.971637267485751	0.0010578448814732894	0.005794104918978699	0.0021958295266945554	0.003245660431793047	4653.060649773204	0.0036619327048926452	0.0010578448814732894	0.005794104918978699	0.0021958295266945554	0.003245660431793047	4653.059672068087	0.0036619333213007707		3632452696.0	150.0	0.0010578448814732894	0.005794104918978699	0.0021958295266945554	0.003245660431793047	4653.061627478322	0.003661932091065111	23		COMPLETE
24		2020-07-24 21:34:04.384833	2020-07-24 21:34:09.838936	0.2897651671359808	29.418760036383237	128	5	0.005259319550009496	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									24	Setting status of trial#24 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
25	0.010466253145485728	2020-07-24 21:34:09.838951	2020-07-24 21:47:55.398229	0.9531085818084754	12.938961433154134	64	6	0.03278316643699667	512	0.6132519196622407	0.0025724864163100447	0.010466253145485728	0.004447756888012694	0.0061306919267202	2927.128804635284	0.007108786872409668	0.0025724864163100447	0.010466253145485728	0.004447756888012694	0.0061306919267202	2927.1278549790836	0.007108792795719762		2963338176.0	200.0	0.0025724864163100447	0.010466253145485728	0.004447756888012694	0.0061306919267202	2927.1297542914845	0.007108781049848239	25		COMPLETE
26		2020-07-24 21:47:55.399670	2020-07-24 21:48:00.878969	0.18068464075128582	2.6514016840693193	128	8	0.07550671670162241	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									26	Setting status of trial#26 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
27	0.011780545270952542	2020-07-24 21:48:00.878986	2020-07-24 22:26:43.586314	0.4275101138243854	24.808323457028184	64	7	0.01966238582452988	128	0.6393801639786308	0.0033498421246654165	0.011780545270952542	0.005713965155230722	0.007541151768684586	3052.817994582552	0.007992250745737053	0.0033498421246654165	0.011780545270952542	0.005713965155230722	0.007541151768684586	3052.8168726258596	0.007992254508334807		3439766411.0	200.0	0.0033498421246654165	0.011780545270952542	0.005713965155230722	0.007541151768684586	3052.8191165392445	0.007992247031437102	27		COMPLETE
28		2020-07-24 22:26:43.587817	2020-07-24 22:26:52.379846	0.2397622005647066	11.51905572915164	128	5	0.07492671390575857	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									28	Setting status of trial#28 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
29	0.005048805116122518	2020-07-24 22:26:52.379863	2020-07-24 22:41:45.698562	0.5564673509583872	18.30368052881411	64	8	0.08881619584556914	256	0.9653732277400177	0.0011540125979708612	0.005048805116122518	0.0022439133849433412	0.0031254507861710823	4622.783979259829	0.0035329022958061813	0.0011540125979708612	0.005048805116122518	0.0022439133849433412	0.0031254507861710823	4622.783029603629	0.0035329036757162616		444538019.0	150.0	0.0011540125979708612	0.005048805116122518	0.0022439133849433412	0.0031254507861710823	4622.7849289160295	0.0035329009337340973	29		COMPLETE
30	0.0064993348399608915	2020-07-24 22:41:45.700109	2020-07-24 23:07:46.985590	0.9675503550821367	16.034159650004945	64	8	0.057612691914489825	128	0.8812278796551685	0.0024683047234376754	0.0064993348399608915	0.003566219486784953	0.00435960314788992	4217.790330336106	0.004910531187184345	0.0024683047234376754	0.0064993348399608915	0.003566219486784953	0.00435960314788992	4217.789072141815	0.004910531619400121		978223844.0	150.0	0.0024683047234376754	0.0064993348399608915	0.003566219486784953	0.00435960314788992	4217.791588530397	0.0049105307558705395	30		COMPLETE
31	0.006980173422448751	2020-07-24 23:07:46.986974	2020-07-24 23:22:39.999070	0.1924204331521519	27.752495366957177	64	5	0.058100400508557214	256	0.8952385138041336	0.0019473962590758282	0.006980173422448751	0.0035021076757865716	0.004648106297382635	4285.016645028931	0.004698742505103458	0.0019473962590758282	0.006980173422448751	0.0035021076757865716	0.004648106297382635	4285.015242583065	0.004698743237320037		2522016463.0	150.0	0.0019473962590758282	0.006980173422448751	0.0035021076757865716	0.004648106297382635	4285.018047474796	0.004698741775940886	31		COMPLETE
32		2020-07-24 23:22:40.000619	2020-07-24 23:22:53.645095	0.6255245238954276	13.674441746599546	128	2	0.09377521386082288	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									32	Setting status of trial#32 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
33		2020-07-24 23:22:53.645118	2020-07-24 23:22:59.160325	0.4399559479425158	12.02395782224821	128	9	0.004141061138129852	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									33	Setting status of trial#33 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
34	0.007020243304322739	2020-07-24 23:22:59.160343	2020-07-24 23:32:21.567739	0.550839712209816	16.763832677979053	64	6	0.047749923007575815	512	0.9543313992651565	0.0019153403535766376	0.007020243304322739	0.0033017582664166306	0.004527896651760671	4569.8065626452535	0.0046759006334349896	0.0019153403535766376	0.007020243304322739	0.0033017582664166306	0.004527896651760671	4569.805284416021	0.004675901255895189		2988212099.0	150.0	0.0019153403535766376	0.007020243304322739	0.0033017582664166306	0.004527896651760671	4569.807840874485	0.004675900013290655	34		COMPLETE
35	0.0058421887772274845	2020-07-24 23:32:21.569149	2020-07-24 23:58:22.622490	0.5155224941600121	27.56599870410965	64	8	0.07700715560979607	128	0.7267610955027478	0.0015066275584619576	0.0058421887772274845	0.0026285842509336283	0.003638345274158132	3473.219679120386	0.004347060203299551	0.0015066275584619576	0.0058421887772274845	0.0026285842509336283	0.003638345274158132	3473.218436954048	0.004347060912299868		606278946.0	150.0	0.0015066275584619576	0.0058421887772274845	0.0026285842509336283	0.003638345274158132	3473.220921286724	0.004347059496185219	35		COMPLETE
36	0.007677389367056146	2020-07-24 23:58:22.623927	2020-07-25 00:13:26.033580	0.7362429394455094	17.51376645577553	64	10	0.03488364369796487	256	0.9187976430957385	0.002604542321809235	0.007677389367056146	0.004111169880271193	0.005201070667243673	4398.66592938084	0.005382364500249938	0.002604542321809235	0.007677389367056146	0.004111169880271193	0.005201070667243673	4398.664599060762	0.005382364990389688		2737304527.0	150.0	0.002604542321809235	0.007677389367056146	0.004111169880271193	0.005201070667243673	4398.667259700918	0.005382364011323647	36		COMPLETE
37		2020-07-25 00:13:26.035222	2020-07-25 00:13:39.718858	0.5918496041806759	24.93017855877582	128	6	0.0333675041248581	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									37	Setting status of trial#37 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
38		2020-07-25 00:13:39.718876	2020-07-25 00:13:53.364029	0.5811007194762113	12.170093786374869	128	2	0.02306952152269785	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									38	Setting status of trial#38 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
39	0.006387139170713724	2020-07-25 00:13:53.364052	2020-07-25 00:39:54.719860	0.6966270307346284	3.674275908617592	64	8	0.0033746187109944888	128	0.9314843291438536	0.0012742222435928258	0.006387139170713724	0.0026285842509336283	0.0037264990142809058	4459.919760061547	0.0040557477505422995	0.0012742222435928258	0.006387139170713724	0.0026285842509336283	0.0037264990142809058	4459.918313538812	0.004055748495094863		50125035.0	150.0	0.0012742222435928258	0.006387139170713724	0.0026285842509336283	0.0037264990142809058	4459.921206584283	0.004055747010967274	39		COMPLETE
40	0.006579474603708869	2020-07-25 00:39:54.721436	2020-07-25 01:05:52.797730	0.6302918588730039	19.492691293611877	64	7	0.04475776716673266	128	0.8900318118693858	0.0019714381882002213	0.006579474603708869	0.0032136045262938567	0.004247407478642753	4259.9556546617305	0.004600166368337894	0.0019714381882002213	0.006579474603708869	0.0032136045262938567	0.004247407478642753	4259.954568767931	0.004600166880668217		576527353.0	150.0	0.0019714381882002213	0.006579474603708869	0.0032136045262938567	0.004247407478642753	4259.956740555529	0.004600165858014633	40		COMPLETE
41		2020-07-25 01:05:52.799360	2020-07-25 01:06:08.357809	0.38863946654446857	3.498851974443301	128	10	0.07703120255605675	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									41	Setting status of trial#41 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
42	0.007749515154429325	2020-07-25 01:06:08.357826	2020-07-25 01:15:30.320393	0.3583376030232972	3.0085219981198597	64	6	0.014522650104826337	512	0.6462122970469718	0.0010017470468497059	0.007749515154429325	0.0026285842509336283	0.004175281691269574	3085.8364788190606	0.005039163666528973	0.0010017470468497059	0.007749515154429325	0.0026285842509336283	0.004175281691269574	3085.8350883941594	0.005039167123926067		676188903.0	150.0	0.0010017470468497059	0.007749515154429325	0.0026285842509336283	0.004175281691269574	3085.8378692439614	0.005039160234282091	42		COMPLETE
43	0.008158227949544005	2020-07-25 01:15:30.321860	2020-07-25 01:24:46.530810	0.6572641138612141	7.239883300193625	64	4	0.003956708530413576	512	0.7646008812680677	0.0020836338574473884	0.008158227949544005	0.003790610825279287	0.005120930903495697	3655.9049221842893	0.0053246369160259216	0.0020836338574473884	0.008158227949544005	0.003790610825279287	0.005120930903495697	3655.9034075427544	0.005324637783037233		1945979872.0	150.0	0.0020836338574473884	0.008158227949544005	0.003790610825279287	0.005120930903495697	3655.906436825824	0.005324636052031561	43		COMPLETE
44		2020-07-25 01:24:46.532210	2020-07-25 01:24:51.450680	0.3145750785275453	9.198275184631903	128	1	0.02746799210767926	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									44	Setting status of trial#44 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
45	0.008727220272154638	2020-07-25 01:24:51.450697	2020-07-25 01:46:49.060857	0.7494494194372937	21.70054296191234	64	4	0.07049757182377529	256	0.6270865116554873	0.0018432145662034588	0.008727220272154638	0.0037104710615313108	0.005265182478242054	2993.573516212274	0.006002518037512074	0.0018432145662034588	0.008727220272154638	0.0037104710615313108	0.005265182478242054	2993.572526486192	0.006002519455233888		1726957245.0	200.0	0.0018432145662034588	0.008727220272154638	0.0037104710615313108	0.005265182478242054	2993.5745059383567	0.006002516631046128	45		COMPLETE
46		2020-07-25 01:46:49.062305	2020-07-25 01:46:57.843954	0.5270829199497535	12.743766354477954	128	7	0.036428274902689586	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									46	Setting status of trial#46 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
47	0.008214325784167588	2020-07-25 01:46:57.843975	2020-07-25 02:09:44.872415	0.6459469089731974	17.028004313853955	64	1	0.03561313311926504	128	0.6297057616298364	0.0018512285425782565	0.008214325784167588	0.0034700517702873812	0.004992707281498934	3005.9583794136975	0.005916199381725975	0.0018512285425782565	0.008214325784167588	0.0034700517702873812	0.004992707281498934	3005.957341603757	0.005916201310160631		579013541.0	150.0	0.0018512285425782565	0.008214325784167588	0.0034700517702873812	0.004992707281498934	3005.959417223638	0.005916197465001296	47		COMPLETE
48		2020-07-25 02:09:44.873835	2020-07-25 02:09:52.671297	0.33777636823076745	14.407176939310391	128	1	0.061558725121832664	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									48	Setting status of trial#48 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
49		2020-07-25 02:09:52.671314	2020-07-25 02:10:00.484651	0.7007677154992692	22.995665790499352	128	2	0.015770779112514323	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									49	Setting status of trial#49 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
50	0.006835921847702393	2020-07-25 02:10:00.484668	2020-07-25 02:39:10.541704	0.3287149747306424	6.0380068444350865	64	6	0.0859537078403995	256	0.6283348422751015	0.0009376352358513247	0.006835921847702393	0.0023561090541905083	0.0035742334631597506	2999.255822153836	0.00503563007755063	0.0009376352358513247	0.006835921847702393	0.0023561090541905083	0.0035742334631597506	2999.255253161514	0.005035632048294206		35009016.0	250.0	0.0009376352358513247	0.006835921847702393	0.0023561090541905083	0.0035742334631597506	2999.256391146159	0.005035628121152415	50		COMPLETE
51		2020-07-25 02:39:10.543104	2020-07-25 02:39:16.006771	0.49435687215254676	21.579598766553765	128	6	0.06704313419325285	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 15.62 GiB already allocated; 4.22 GiB free; 26.57 GiB reserved in total by PyTorch)									51	Setting status of trial#51 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
