number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
20	0.0018707833721238547	2020-07-16 20:10:38.533335	2020-07-16 20:14:36.939524	0.605299034739156	7.689305522016676	64	2	7	0.07882561955474626	512	0.94657195666861	0.0001767669327991044	0.0018707833721238547	0.0005450313761305719	0.0008101817753292284	4554.1773561559085	0.0016454406782028305	0.0001767669327991044	0.0018707833721238547	0.0005450313761305719	0.0008101817753292284	4554.172568718145	0.0016454925602634061		2512710092.0	150.0	0.0001767669327991044	0.0018707833721238547	0.0005450313761305719	0.0008101817753292284	4554.182143593672	0.0016453902350649508	20		COMPLETE
21		2020-07-16 20:14:36.941278	2020-07-16 20:14:40.851035	0.7574324973502498	27.05431629659306	128	2	6	0.0832866407131993	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									21	Setting status of trial#21 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
22		2020-07-16 20:14:40.851061	2020-07-16 20:14:43.467236	0.5769643389450066	9.076616655996824	128	2	2	0.014107860628329777	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									22	Setting status of trial#22 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
23	0.005509236072238753	2020-07-16 20:14:43.467252	2020-07-16 20:19:44.537351	0.9356746318439055	22.45011207386412	64	1	1	0.023547507854113373	512	0.8675116204323733	0.002474737059187461	0.005509236072238753	0.0034469551895825352	0.004168753498512211	4173.129003034499	0.004396162285038618	0.002474737059187461	0.005509236072238753	0.0034469551895825352	0.004168753498512211	4173.125902247886	0.004396163455553733		3548242301.0	200.0	0.002474737059187461	0.005509236072238753	0.0034469551895825352	0.004168753498512211	4173.132103821112	0.004396161117802684	23		COMPLETE
24		2020-07-16 20:19:44.538888	2020-07-16 20:19:48.378121	0.6514099197661075	3.864113403404348	128	1	9	0.08246767659449127	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									24	Setting status of trial#24 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
25	0.0011931767963939545	2020-07-16 20:19:48.378137	2020-07-16 20:28:22.114157	0.2355565620175208	23.86671373754666	64	1	4	0.0828139368318365	128	0.9602125810045886	0.0001325751995993283	0.0011931767963939545	0.00032407271013169136	0.0005450313761305719	4619.648638894618	0.001212861697486238	0.0001325751995993283	0.0011931767963939545	0.00032407271013169136	0.0005450313761305719	4619.645817988981	0.0012128621332985745		565783277.0	150.0	0.0001325751995993283	0.0011931767963939545	0.00032407271013169136	0.0005450313761305719	4619.651459800253	0.0012128612621043924	25		COMPLETE
26	0.007512594643961936	2020-07-16 20:28:22.115596	2020-07-16 20:34:20.513924	0.29861783338775133	3.0291484334918577	64	1	7	0.08720069461215142	256	0.9933519207633824	0.006643490557699673	0.007512594643961936	0.0068644492236985535	0.007041216156497658	4779.26273458445	0.007512211022673895	0.006643490557699673	0.007512594643961936	0.0068644492236985535	0.007041216156497658	4779.259007748284	0.007512211567128453		2536737189.0	150.0	0.006643490557699673	0.007512594643961936	0.0068644492236985535	0.007041216156497658	4779.266461420617	0.007512210478773828	26		COMPLETE
27	0.001561441239725422	2020-07-16 20:34:20.515321	2020-07-16 20:42:53.699306	0.4423304102438883	27.03815211320824	64	1	3	0.07797961103072654	128	0.9644749367893648	0.0001325751995993283	0.001561441239725422	0.0002798809769319153	0.000589223109330348	4640.230010606016	0.0013219473861134506	0.0001325751995993283	0.001561441239725422	0.0002798809769319153	0.000589223109330348	4640.227499042512	0.0013219488083447389		3209240610.0	150.0	0.0001325751995993283	0.001561441239725422	0.0002798809769319153	0.000589223109330348	4640.232522169519	0.0013219459744395925	27		COMPLETE
28	0.0018855139498571134	2020-07-16 20:42:53.701142	2020-07-16 20:46:45.929723	0.32019893586616477	25.523262661957954	64	1	3	0.07859073094274702	512	0.9350058593514727	0.0002798809769319153	0.0018855139498571134	0.0006186842647968653	0.0009869487081283327	4498.287592434375	0.0016171747853726025	0.0002798809769319153	0.0018855139498571134	0.0006186842647968653	0.0009869487081283327	4498.284815720473	0.0016171764771950171		3099049291.0	150.0	0.0002798809769319153	0.0018855139498571134	0.0006186842647968653	0.0009869487081283327	4498.290369148278	0.0016171731060441131	28		COMPLETE
29	0.00248946763692072	2020-07-16 20:46:45.931610	2020-07-16 20:50:41.222657	0.4163701616199105	28.537914565154953	64	2	2	0.027544677741444392	512	0.8924347083008585	0.0002651503991986566	0.00248946763692072	0.0008691040862622632	0.001266829685060248	4293.175330701471	0.0018988489935841154	0.0002651503991986566	0.00248946763692072	0.0008691040862622632	0.001266829685060248	4293.155024600065	0.0018998618770596628		359113813.0	150.0	0.0002651503991986566	0.00248946763692072	0.0008691040862622632	0.001266829685060248	4293.195636802875	0.0018979536320061128	29		COMPLETE
30		2020-07-16 20:50:41.224130	2020-07-16 20:50:47.512523	0.6210618075531232	9.932986635826332	128	1	8	0.013200717309264118	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									30	Setting status of trial#30 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
31	0.008219662375158353	2020-07-16 20:50:47.512538	2020-07-16 20:54:41.002427	0.11828918149552772	7.392525652016276	64	1	8	0.08351925380318276	512	0.9709014325023378	0.006658221135432932	0.008219662375158353	0.007085407889697434	0.00735055828889609	4671.182224611849	0.00781830392214062	0.006658221135432932	0.008219662375158353	0.007085407889697434	0.00735055828889609	4671.1791385558145	0.007818305256144895		2792141687.0	150.0	0.006658221135432932	0.008219662375158353	0.007085407889697434	0.00735055828889609	4671.185310667885	0.007818302595768023	31		COMPLETE
32		2020-07-16 20:54:41.003897	2020-07-16 20:54:46.340037	0.5873806846745857	15.89671336150624	128	1	5	0.08996502443277825	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									32	Setting status of trial#32 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
33		2020-07-16 20:54:46.340058	2020-07-16 20:54:49.749769	0.7600577300342859	24.60777009728129	128	2	3	0.09388359437625528	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									33	Setting status of trial#33 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
34	0.0025778511033202724	2020-07-16 20:54:49.749785	2020-07-16 21:03:35.679562	0.3328224353457778	19.198362555807	64	2	6	0.006269829225680576	128	0.9694207509110916	0.0001767669327991044	0.0025778511033202724	0.0008838346639955219	0.0012079073741272132	4664.379702736941	0.0018093960087013296	0.0001767669327991044	0.0025778511033202724	0.0008838346639955219	0.0012373685295937306	4664.358483339716	0.0018112862114874546		122259659.0	150.0	0.0001767669327991044	0.0025778511033202724	0.0008838346639955219	0.0012079073741272132	4664.400922134166	0.0018077163542897618	34		COMPLETE
35		2020-07-16 21:03:35.681179	2020-07-16 21:03:39.482660	0.20578439042370683	10.486943917357687	128	1	7	0.02379331350001618	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									35	Setting status of trial#35 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
36	0.0015761718174586807	2020-07-16 21:03:39.482676	2020-07-16 21:08:52.370405	0.1235253493487148	24.00382287370534	64	2	1	0.03171097676827703	256	0.8261090443332156	7.36528886662935e-05	0.0015761718174586807	0.00042718675426450223	0.0007217983089296762	3973.516527708217	0.0016111693317356001	7.36528886662935e-05	0.0015761718174586807	0.00042718675426450223	0.0007217983089296762	3973.4994107768907	0.0016113285108391906		91387695.0	150.0	7.36528886662935e-05	0.0015761718174586807	0.00042718675426450223	0.0007217983089296762	3973.5336446395427	0.0016110203300580695	36		COMPLETE
37	0.002931384968918481	2020-07-16 21:08:52.372050	2020-07-16 21:12:46.595267	0.7023127851285704	21.875104779141168	64	1	5	0.031924275197838824	512	0.9583934622975192	0.00045664790973101965	0.002931384968918481	0.001075332174527885	0.0016056329729251982	4611.126410452818	0.002139021707681527	0.00045664790973101965	0.002931384968918481	0.001075332174527885	0.0016056329729251982	4611.123839967004	0.002139022626995558		2810512374.0	150.0	0.00045664790973101965	0.002931384968918481	0.001075332174527885	0.0016056329729251982	4611.128980938633	0.0021390207929415906	37		COMPLETE
38	0.0019444362607901483	2020-07-16 21:12:46.597114	2020-07-16 21:21:27.488936	0.939952486904707	10.622104625242942	64	2	1	0.08510747320211333	128	0.9100385281113106	0.00022095866599888047	0.0019444362607901483	0.0005450313761305719	0.0006923371534631589	4377.949687711752	0.0014624398443617815	0.00022095866599888047	0.0019444362607901483	0.0005450313761305719	0.0006923371534631589	4377.936231328993	0.0014624455664850663		446735018.0	150.0	0.00022095866599888047	0.0019444362607901483	0.0005450313761305719	0.0006923371534631589	4377.963144094511	0.001462434145457056	38		COMPLETE
39		2020-07-16 21:21:27.490383	2020-07-16 21:21:30.810311	0.6918983178486464	19.301257400393805	128	1	3	0.0040564602248082515	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									39	Setting status of trial#39 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
40		2020-07-16 21:21:30.810327	2020-07-16 21:21:37.130149	0.5480800087400023	26.73791018775252	128	1	10	0.03260805502919947	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									40	Setting status of trial#40 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
41	0.005848039360103703	2020-07-16 21:21:37.130165	2020-07-16 21:27:36.139601	0.7237700859432938	13.462017137378407	64	1	8	0.0965245876998075	256	0.9558810674803817	0.001369943729193059	0.005848039360103703	0.003078690746251068	0.004139292343045694	4598.907182629703	0.003567533423114939	0.001369943729193059	0.005848039360103703	0.003078690746251068	0.004139292343045694	4598.9003329110565	0.0035675347187443273		402480374.0	150.0	0.001369943729193059	0.005848039360103703	0.003078690746251068	0.004139292343045694	4598.914032348349	0.0035675321294650823	41		COMPLETE
42	0.009177149927820169	2020-07-16 21:27:36.141208	2020-07-16 21:33:46.617027	0.564149891323505	1.5055379532107103	64	2	10	0.09491119088478935	256	0.8523425849073992	0.00679079633503226	0.009177149927820169	0.00735055828889609	0.007821936776360368	4099.941151341955	0.008455899998349949	0.00679079633503226	0.009177149927820169	0.00735055828889609	0.007821936776360368	4099.93780750081	0.008455900942991559		564707140.0	150.0	0.00679079633503226	0.009177149927820169	0.00735055828889609	0.007821936776360368	4099.944495183101	0.008455899055573188	42		COMPLETE
43		2020-07-16 21:33:46.618583	2020-07-16 21:33:52.056400	0.2879463849433507	26.846889114519985	128	2	1	0.002013145246701162	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									43	Setting status of trial#43 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
44		2020-07-16 21:33:52.056415	2020-07-16 21:33:54.422526	0.6413718955936224	14.152413121338153	128	2	1	0.07883445711439395	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									44	Setting status of trial#44 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
45	0.0015761718174586807	2020-07-16 21:33:54.422542	2020-07-16 21:44:19.445985	0.35907536174567234	11.615612910786684	64	2	8	0.0037227339537805604	128	0.9805201471937357	5.8922310933034795e-05	0.0015761718174586807	0.00048610906519753707	0.0008396429307957459	4717.8724258315415	0.001487464156106192	5.8922310933034795e-05	0.0015761718174586807	0.00048610906519753707	0.0008396429307957459	4717.859720708246	0.0014892140014234002		3262548245.0	150.0	5.8922310933034795e-05	0.0015761718174586807	0.00048610906519753707	0.0008396429307957459	4717.885130954836	0.0014862168454385064	45		COMPLETE
46		2020-07-16 21:44:19.447559	2020-07-16 21:44:21.797383	0.44803106495326284	12.57746298186845	128	2	1	0.08279188791959698	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									46	Setting status of trial#46 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
47		2020-07-16 21:44:21.797398	2020-07-16 21:44:24.361897	0.9720534161299724	15.604808647003443	128	1	2	0.031246845074237275	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									47	Setting status of trial#47 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
48	0.009236072238753204	2020-07-16 21:44:24.361913	2020-07-16 21:49:30.450603	0.9718185213729581	7.567420581091955	64	1	1	0.011980033861806797	256	0.9109887497736714	0.006731874024099225	0.009236072238753204	0.007365288866629349	0.007939781398226438	4383.034543204784	0.008449975611111415	0.006731874024099225	0.009236072238753204	0.007365288866629349	0.007939781398226438	4383.032952302389	0.008449975963363108		2945096627.0	150.0	0.006731874024099225	0.009236072238753204	0.007365288866629349	0.007939781398226438	4383.036134107179	0.00844997525947529	48		COMPLETE
49	0.00396252541024659	2020-07-16 21:49:30.452080	2020-07-16 21:53:28.822432	0.963388393279989	1.9779671963182017	64	2	7	0.09491761309769864	512	0.9188815354490698	0.0008691040862622632	0.00396252541024659	0.0018265916389240786	0.002592581681053531	4420.7706964617155	0.0028223505343718566	0.0008691040862622632	0.00396252541024659	0.0018265916389240786	0.002592581681053531	4420.767890286657	0.002822351238998786		2200306780.0	150.0	0.0008691040862622632	0.00396252541024659	0.0018265916389240786	0.002592581681053531	4420.773502636774	0.002822349832003173	49		COMPLETE
50		2020-07-16 21:53:28.823787	2020-07-16 21:53:31.368893	0.8995423209240682	14.389525416078675	128	1	3	0.08122370945550147	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									50	Setting status of trial#50 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
51		2020-07-16 21:53:31.368909	2020-07-16 21:53:35.272873	0.6758093171657829	4.191794145895656	128	2	7	0.0876148854210651	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 17.05 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									51	Setting status of trial#51 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
